source_split,row_index,utterance_id,speaker_id,label,route_split
dev,72,Ses05F_impro04_F019,Ses05F,3,dev
dev,73,Ses05F_impro04_F022,Ses05F,3,dev
dev,74,Ses05F_impro04_F023,Ses05F,3,dev
dev,75,Ses05F_impro04_F038,Ses05F,2,dev
dev,76,Ses05F_impro04_F039,Ses05F,2,dev
dev,77,Ses05F_impro04_F040,Ses05F,2,dev
dev,78,Ses05F_impro04_F041,Ses05F,2,dev
dev,79,Ses05F_impro04_F042,Ses05F,3,dev
dev,80,Ses05F_impro04_F043,Ses05F,2,dev
dev,81,Ses05F_impro04_F044,Ses05F,2,dev
dev,82,Ses05F_impro04_F045,Ses05F,2,dev
dev,83,Ses05F_impro05_F000,Ses05F,2,dev
dev,84,Ses05F_impro05_F001,Ses05F,2,dev
dev,85,Ses05F_impro05_F002,Ses05F,2,dev
dev,86,Ses05F_impro05_F004,Ses05F,2,dev
dev,87,Ses05F_impro05_F005,Ses05F,2,dev
dev,88,Ses05F_impro05_F006,Ses05F,2,dev
dev,89,Ses05F_impro05_F007,Ses05F,2,dev
dev,90,Ses05F_impro05_F010,Ses05F,2,dev
dev,91,Ses05F_impro05_F018,Ses05F,0,dev
dev,92,Ses05F_impro05_F019,Ses05F,0,dev
dev,93,Ses05F_impro05_F020,Ses05F,0,dev
dev,94,Ses05F_impro05_F021,Ses05F,0,dev
dev,95,Ses05F_impro05_F022,Ses05F,0,dev
dev,96,Ses05F_impro05_F023,Ses05F,0,dev
dev,97,Ses05F_impro05_F024,Ses05F,0,dev
dev,98,Ses05F_impro05_F031,Ses05F,0,dev
dev,99,Ses05F_impro05_F033,Ses05F,0,dev
dev,100,Ses05F_impro05_F034,Ses05F,0,dev
dev,101,Ses05F_impro05_F041,Ses05F,0,dev
dev,102,Ses05F_impro05_F042,Ses05F,0,dev
dev,103,Ses05F_impro06_F000,Ses05F,3,dev
dev,104,Ses05F_impro06_F001,Ses05F,3,dev
dev,105,Ses05F_impro06_F002,Ses05F,3,dev
dev,106,Ses05F_impro06_F003,Ses05F,3,dev
dev,107,Ses05F_impro06_F004,Ses05F,3,dev
dev,108,Ses05F_impro06_F005,Ses05F,3,dev
dev,109,Ses05F_impro06_F006,Ses05F,3,dev
dev,110,Ses05F_impro06_F007,Ses05F,3,dev
dev,111,Ses05F_impro06_F008,Ses05F,3,dev
dev,112,Ses05F_impro06_F009,Ses05F,3,dev
dev,113,Ses05F_impro06_F010,Ses05F,3,dev
dev,114,Ses05F_impro06_F011,Ses05F,3,dev
dev,115,Ses05F_impro06_F012,Ses05F,3,dev
dev,116,Ses05F_impro06_F013,Ses05F,3,dev
dev,117,Ses05F_impro06_F014,Ses05F,3,dev
dev,118,Ses05F_impro06_F015,Ses05F,3,dev
dev,119,Ses05F_impro06_F016,Ses05F,3,dev
dev,120,Ses05F_impro06_F017,Ses05F,3,dev
dev,121,Ses05F_impro06_F018,Ses05F,3,dev
dev,122,Ses05F_impro06_F019,Ses05F,3,dev
dev,123,Ses05F_impro06_F020,Ses05F,3,dev
dev,124,Ses05F_impro06_F021,Ses05F,3,dev
dev,125,Ses05F_impro06_F022,Ses05F,3,dev
dev,126,Ses05F_impro06_F023,Ses05F,3,dev
dev,127,Ses05F_impro06_F024,Ses05F,3,dev
dev,128,Ses05F_impro06_F025,Ses05F,3,dev
dev,129,Ses05F_impro06_F026,Ses05F,3,dev
dev,130,Ses05F_impro06_F027,Ses05F,3,dev
dev,131,Ses05F_impro06_F029,Ses05F,3,dev
dev,132,Ses05F_impro07_F000,Ses05F,1,dev
dev,133,Ses05F_impro07_F001,Ses05F,1,dev
dev,134,Ses05F_impro07_F002,Ses05F,1,dev
dev,135,Ses05F_impro07_F003,Ses05F,1,dev
dev,136,Ses05F_impro07_F004,Ses05F,1,dev
dev,137,Ses05F_impro07_F005,Ses05F,1,dev
dev,138,Ses05F_impro07_F006,Ses05F,1,dev
dev,139,Ses05F_impro07_F007,Ses05F,2,dev
dev,140,Ses05F_impro07_F008,Ses05F,1,dev
dev,141,Ses05F_impro07_F011,Ses05F,1,dev
dev,142,Ses05F_impro07_F012,Ses05F,1,dev
dev,143,Ses05F_impro07_F013,Ses05F,1,dev
dev,144,Ses05F_impro07_F014,Ses05F,1,dev
dev,145,Ses05F_impro07_F015,Ses05F,1,dev
dev,146,Ses05F_impro07_F016,Ses05F,1,dev
dev,147,Ses05F_impro07_F017,Ses05F,1,dev
dev,148,Ses05F_impro07_F021,Ses05F,1,dev
dev,149,Ses05F_impro07_F023,Ses05F,1,dev
dev,150,Ses05F_impro07_F024,Ses05F,1,dev
dev,151,Ses05F_impro07_F025,Ses05F,1,dev
dev,152,Ses05F_impro07_F026,Ses05F,1,dev
dev,153,Ses05F_impro07_F027,Ses05F,1,dev
dev,154,Ses05F_impro07_F028,Ses05F,1,dev
dev,155,Ses05F_impro07_F029,Ses05F,1,dev
dev,156,Ses05F_impro07_F030,Ses05F,1,dev
dev,157,Ses05F_impro07_F031,Ses05F,1,dev
dev,158,Ses05F_impro07_F032,Ses05F,1,dev
dev,159,Ses05F_impro07_F033,Ses05F,1,dev
dev,160,Ses05F_impro07_F034,Ses05F,1,dev
dev,161,Ses05F_impro07_F035,Ses05F,1,dev
dev,162,Ses05F_impro07_F036,Ses05F,1,dev
dev,163,Ses05F_impro07_F037,Ses05F,1,dev
dev,164,Ses05F_impro07_F038,Ses05F,1,dev
dev,165,Ses05F_impro07_F039,Ses05F,1,dev
dev,166,Ses05F_impro08_F000,Ses05F,2,dev
dev,167,Ses05F_impro08_F001,Ses05F,2,dev
dev,168,Ses05F_impro08_F002,Ses05F,2,dev
dev,169,Ses05F_impro08_F003,Ses05F,2,dev
dev,170,Ses05F_impro08_F004,Ses05F,2,dev
dev,171,Ses05F_impro08_F005,Ses05F,2,dev
dev,172,Ses05F_impro08_F007,Ses05F,2,dev
dev,173,Ses05F_impro08_F008,Ses05F,2,dev
dev,174,Ses05F_impro08_F009,Ses05F,2,dev
dev,175,Ses05F_impro08_F010,Ses05F,2,dev
dev,176,Ses05F_impro08_F011,Ses05F,2,dev
dev,177,Ses05F_impro08_F012,Ses05F,2,dev
dev,178,Ses05F_impro08_F014,Ses05F,2,dev
dev,179,Ses05F_impro08_F015,Ses05F,2,dev
dev,180,Ses05F_impro08_F016,Ses05F,2,dev
dev,181,Ses05F_impro08_F017,Ses05F,2,dev
dev,182,Ses05F_impro08_F018,Ses05F,2,dev
dev,183,Ses05F_impro08_F019,Ses05F,2,dev
dev,184,Ses05F_impro08_F020,Ses05F,2,dev
dev,185,Ses05F_impro08_F021,Ses05F,2,dev
dev,186,Ses05F_impro08_F022,Ses05F,2,dev
dev,187,Ses05F_impro08_F023,Ses05F,2,dev
dev,188,Ses05F_impro08_F024,Ses05F,2,dev
dev,189,Ses05F_impro08_F025,Ses05F,2,dev
dev,190,Ses05F_impro08_F026,Ses05F,2,dev
dev,191,Ses05F_impro08_F027,Ses05F,2,dev
dev,192,Ses05F_impro08_F028,Ses05F,2,dev
dev,193,Ses05F_impro08_F029,Ses05F,2,dev
dev,194,Ses05F_impro08_F030,Ses05F,2,dev
dev,195,Ses05F_impro08_F032,Ses05F,2,dev
dev,196,Ses05F_impro08_F033,Ses05F,2,dev
dev,197,Ses05F_script01_1_F000,Ses05F,3,dev
dev,198,Ses05F_script01_1_F004,Ses05F,3,dev
dev,199,Ses05F_script01_1_F005,Ses05F,3,dev
dev,200,Ses05F_script01_1_F006,Ses05F,3,dev
dev,201,Ses05F_script01_1_F007,Ses05F,3,dev
dev,202,Ses05F_script01_1_F008,Ses05F,3,dev
dev,203,Ses05F_script01_1_F017,Ses05F,2,dev
dev,204,Ses05F_script01_1_F024,Ses05F,2,dev
dev,205,Ses05F_script01_1_F025,Ses05F,2,dev
dev,206,Ses05F_script01_1_F026,Ses05F,2,dev
dev,207,Ses05F_script01_1_F027,Ses05F,2,dev
dev,208,Ses05F_script01_1_F028,Ses05F,2,dev
dev,209,Ses05F_script01_1_F031,Ses05F,3,dev
dev,210,Ses05F_script01_1_F033,Ses05F,0,dev
dev,211,Ses05F_script01_1_F034,Ses05F,0,dev
dev,212,Ses05F_script01_1_F038,Ses05F,0,dev
dev,213,Ses05F_script01_2_F001,Ses05F,2,dev
dev,214,Ses05F_script01_2_F006,Ses05F,0,dev
dev,215,Ses05F_script01_2_F010,Ses05F,0,dev
dev,216,Ses05F_script01_2_F011,Ses05F,0,dev
dev,217,Ses05F_script01_2_F012,Ses05F,0,dev
dev,218,Ses05F_script01_2_F014,Ses05F,0,dev
dev,219,Ses05F_script01_2_F016,Ses05F,3,dev
dev,220,Ses05F_script01_2_F017,Ses05F,0,dev
dev,221,Ses05F_script01_3_F000,Ses05F,1,dev
dev,222,Ses05F_script01_3_F001,Ses05F,1,dev
dev,223,Ses05F_script01_3_F002,Ses05F,1,dev
dev,224,Ses05F_script01_3_F003,Ses05F,1,dev
dev,225,Ses05F_script01_3_F006,Ses05F,3,dev
dev,226,Ses05F_script01_3_F008,Ses05F,2,dev
dev,227,Ses05F_script01_3_F009,Ses05F,1,dev
dev,228,Ses05F_script01_3_F015,Ses05F,1,dev
dev,229,Ses05F_script01_3_F016,Ses05F,1,dev
dev,230,Ses05F_script01_3_F017,Ses05F,1,dev
dev,231,Ses05F_script01_3_F020,Ses05F,3,dev
dev,232,Ses05F_script01_3_F021,Ses05F,2,dev
dev,233,Ses05F_script01_3_F022,Ses05F,3,dev
dev,234,Ses05F_script01_3_F023,Ses05F,3,dev
dev,235,Ses05F_script01_3_F024,Ses05F,2,dev
dev,236,Ses05F_script01_3_F025,Ses05F,3,dev
dev,237,Ses05F_script01_3_F026,Ses05F,1,dev
dev,238,Ses05F_script02_1_F000,Ses05F,2,dev
dev,239,Ses05F_script02_1_F001,Ses05F,2,dev
dev,240,Ses05F_script02_1_F005,Ses05F,2,dev
dev,241,Ses05F_script02_1_F007,Ses05F,2,dev
dev,242,Ses05F_script02_1_F011,Ses05F,2,dev
dev,243,Ses05F_script02_1_F012,Ses05F,2,dev
dev,244,Ses05F_script02_1_F015,Ses05F,2,dev
dev,245,Ses05F_script02_1_F016,Ses05F,2,dev
dev,246,Ses05F_script02_2_F005,Ses05F,0,dev
dev,247,Ses05F_script02_2_F013,Ses05F,3,dev
dev,248,Ses05F_script02_2_F014,Ses05F,3,dev
dev,249,Ses05F_script02_2_F015,Ses05F,1,dev
dev,250,Ses05F_script02_2_F016,Ses05F,3,dev
dev,251,Ses05F_script02_2_F017,Ses05F,3,dev
dev,252,Ses05F_script02_2_F018,Ses05F,3,dev
dev,253,Ses05F_script02_2_F019,Ses05F,3,dev
dev,254,Ses05F_script02_2_F025,Ses05F,3,dev
dev,255,Ses05F_script02_2_F026,Ses05F,3,dev
dev,256,Ses05F_script02_2_F027,Ses05F,3,dev
dev,257,Ses05F_script02_2_F028,Ses05F,3,dev
dev,258,Ses05F_script02_2_F029,Ses05F,3,dev
dev,259,Ses05F_script02_2_F030,Ses05F,3,dev
dev,260,Ses05F_script02_2_F032,Ses05F,3,dev
dev,261,Ses05F_script02_2_F033,Ses05F,1,dev
dev,262,Ses05F_script02_2_F034,Ses05F,1,dev
dev,263,Ses05F_script02_2_F037,Ses05F,1,dev
dev,264,Ses05F_script03_1_F005,Ses05F,1,dev
dev,265,Ses05F_script03_1_F006,Ses05F,1,dev
dev,266,Ses05F_script03_1_F007,Ses05F,1,dev
dev,267,Ses05F_script03_1_F010,Ses05F,2,dev
dev,268,Ses05F_script03_1_F011,Ses05F,2,dev
dev,269,Ses05F_script03_1_F013,Ses05F,2,dev
dev,270,Ses05F_script03_1_F015,Ses05F,2,dev
dev,271,Ses05F_script03_1_F019,Ses05F,2,dev
dev,272,Ses05F_script03_1_F025,Ses05F,1,dev
dev,273,Ses05F_script03_1_F030,Ses05F,1,dev
dev,274,Ses05F_script03_1_F031,Ses05F,1,dev
dev,275,Ses05F_script03_1_F033,Ses05F,2,dev
dev,276,Ses05F_script03_2_F000,Ses05F,2,dev
dev,277,Ses05F_script03_2_F001,Ses05F,2,dev
dev,278,Ses05F_script03_2_F003,Ses05F,2,dev
dev,279,Ses05F_script03_2_F004,Ses05F,2,dev
dev,280,Ses05F_script03_2_F005,Ses05F,2,dev
dev,281,Ses05F_script03_2_F006,Ses05F,2,dev
dev,282,Ses05F_script03_2_F010,Ses05F,2,dev
dev,283,Ses05F_script03_2_F011,Ses05F,2,dev
dev,284,Ses05F_script03_2_F012,Ses05F,2,dev
dev,285,Ses05F_script03_2_F014,Ses05F,2,dev
dev,286,Ses05F_script03_2_F018,Ses05F,0,dev
dev,287,Ses05F_script03_2_F019,Ses05F,0,dev
dev,288,Ses05F_script03_2_F020,Ses05F,0,dev
dev,289,Ses05F_script03_2_F021,Ses05F,0,dev
dev,290,Ses05F_script03_2_F022,Ses05F,2,dev
dev,291,Ses05F_script03_2_F023,Ses05F,0,dev
dev,292,Ses05F_script03_2_F024,Ses05F,0,dev
dev,293,Ses05F_script03_2_F027,Ses05F,0,dev
dev,294,Ses05F_script03_2_F029,Ses05F,0,dev
dev,295,Ses05F_script03_2_F030,Ses05F,0,dev
dev,296,Ses05F_script03_2_F031,Ses05F,0,dev
dev,297,Ses05F_script03_2_F032,Ses05F,0,dev
dev,298,Ses05F_script03_2_F033,Ses05F,0,dev
dev,299,Ses05F_script03_2_F034,Ses05F,0,dev
dev,300,Ses05F_script03_2_F035,Ses05F,0,dev
dev,301,Ses05F_script03_2_F036,Ses05F,0,dev
dev,302,Ses05F_script03_2_F037,Ses05F,0,dev
dev,303,Ses05F_script03_2_F038,Ses05F,0,dev
dev,304,Ses05F_script03_2_F039,Ses05F,0,dev
dev,305,Ses05F_script03_2_F040,Ses05F,0,dev
dev,306,Ses05F_script03_2_F041,Ses05F,0,dev
dev,307,Ses05M_impro01_F000,Ses05F,2,dev
dev,308,Ses05M_impro01_F001,Ses05F,2,dev
dev,309,Ses05M_impro01_F002,Ses05F,2,dev
dev,310,Ses05M_impro01_F003,Ses05F,2,dev
dev,311,Ses05M_impro01_F004,Ses05F,2,dev
dev,312,Ses05M_impro01_F006,Ses05F,2,dev
dev,313,Ses05M_impro01_F009,Ses05F,2,dev
dev,314,Ses05M_impro01_F012,Ses05F,2,dev
dev,315,Ses05M_impro01_F021,Ses05F,0,dev
dev,316,Ses05M_impro01_F023,Ses05F,0,dev
dev,317,Ses05M_impro02_F012,Ses05F,2,dev
dev,318,Ses05M_impro02_F013,Ses05F,3,dev
dev,319,Ses05M_impro02_F020,Ses05F,3,dev
dev,320,Ses05M_impro02_F021,Ses05F,3,dev
dev,321,Ses05M_impro02_F023,Ses05F,3,dev
dev,322,Ses05M_impro02_F024,Ses05F,3,dev
dev,323,Ses05M_impro03_F000,Ses05F,2,dev
dev,324,Ses05M_impro03_F002,Ses05F,1,dev
dev,325,Ses05M_impro03_F003,Ses05F,1,dev
dev,326,Ses05M_impro03_F004,Ses05F,1,dev
dev,327,Ses05M_impro03_F005,Ses05F,1,dev
dev,328,Ses05M_impro03_F006,Ses05F,2,dev
dev,329,Ses05M_impro03_F007,Ses05F,1,dev
dev,330,Ses05M_impro03_F008,Ses05F,1,dev
dev,331,Ses05M_impro03_F009,Ses05F,1,dev
dev,332,Ses05M_impro03_F010,Ses05F,1,dev
dev,333,Ses05M_impro03_F011,Ses05F,1,dev
dev,334,Ses05M_impro03_F012,Ses05F,1,dev
dev,335,Ses05M_impro03_F013,Ses05F,1,dev
dev,336,Ses05M_impro03_F014,Ses05F,1,dev
dev,337,Ses05M_impro03_F015,Ses05F,1,dev
dev,338,Ses05M_impro03_F016,Ses05F,1,dev
dev,339,Ses05M_impro03_F017,Ses05F,1,dev
dev,340,Ses05M_impro03_F018,Ses05F,1,dev
dev,341,Ses05M_impro03_F019,Ses05F,1,dev
dev,342,Ses05M_impro03_F020,Ses05F,1,dev
dev,343,Ses05M_impro03_F021,Ses05F,1,dev
dev,344,Ses05M_impro03_F022,Ses05F,1,dev
dev,345,Ses05M_impro03_F023,Ses05F,1,dev
dev,346,Ses05M_impro03_F026,Ses05F,2,dev
dev,347,Ses05M_impro03_F027,Ses05F,2,dev
dev,348,Ses05M_impro03_F030,Ses05F,2,dev
dev,349,Ses05M_impro03_F031,Ses05F,1,dev
dev,350,Ses05M_impro04_F001,Ses05F,2,dev
dev,351,Ses05M_impro04_F002,Ses05F,2,dev
dev,352,Ses05M_impro04_F003,Ses05F,2,dev
dev,353,Ses05M_impro04_F004,Ses05F,2,dev
dev,354,Ses05M_impro04_F005,Ses05F,2,dev
dev,355,Ses05M_impro04_F006,Ses05F,2,dev
dev,356,Ses05M_impro04_F007,Ses05F,2,dev
dev,357,Ses05M_impro04_F008,Ses05F,2,dev
dev,358,Ses05M_impro04_F009,Ses05F,2,dev
dev,359,Ses05M_impro04_F010,Ses05F,2,dev
dev,360,Ses05M_impro04_F011,Ses05F,2,dev
dev,361,Ses05M_impro04_F012,Ses05F,2,dev
dev,362,Ses05M_impro04_F013,Ses05F,2,dev
dev,363,Ses05M_impro04_F014,Ses05F,2,dev
dev,364,Ses05M_impro04_F015,Ses05F,2,dev
dev,365,Ses05M_impro04_F016,Ses05F,2,dev
dev,366,Ses05M_impro04_F017,Ses05F,2,dev
dev,367,Ses05M_impro04_F018,Ses05F,2,dev
dev,368,Ses05M_impro04_F019,Ses05F,2,dev
dev,369,Ses05M_impro04_F020,Ses05F,2,dev
dev,370,Ses05M_impro04_F021,Ses05F,2,dev
dev,371,Ses05M_impro04_F022,Ses05F,2,dev
dev,372,Ses05M_impro04_F023,Ses05F,2,dev
dev,373,Ses05M_impro04_F024,Ses05F,2,dev
dev,374,Ses05M_impro04_F026,Ses05F,2,dev
dev,375,Ses05M_impro04_F027,Ses05F,2,dev
dev,376,Ses05M_impro04_F028,Ses05F,2,dev
dev,377,Ses05M_impro04_F029,Ses05F,2,dev
dev,378,Ses05M_impro04_F030,Ses05F,2,dev
dev,379,Ses05M_impro04_F031,Ses05F,2,dev
dev,380,Ses05M_impro04_F032,Ses05F,2,dev
dev,381,Ses05M_impro04_F034,Ses05F,2,dev
dev,382,Ses05M_impro04_F035,Ses05F,2,dev
dev,383,Ses05M_impro04_F036,Ses05F,2,dev
dev,384,Ses05M_impro04_F037,Ses05F,2,dev
dev,385,Ses05M_impro05_F000,Ses05F,2,dev
dev,386,Ses05M_impro05_F001,Ses05F,2,dev
dev,387,Ses05M_impro05_F002,Ses05F,2,dev
dev,388,Ses05M_impro05_F003,Ses05F,2,dev
dev,389,Ses05M_impro05_F004,Ses05F,2,dev
dev,390,Ses05M_impro05_F005,Ses05F,2,dev
dev,391,Ses05M_impro05_F006,Ses05F,2,dev
dev,392,Ses05M_impro05_F007,Ses05F,2,dev
dev,393,Ses05M_impro05_F008,Ses05F,2,dev
dev,394,Ses05M_impro05_F009,Ses05F,2,dev
dev,395,Ses05M_impro05_F010,Ses05F,2,dev
dev,396,Ses05M_impro05_F011,Ses05F,2,dev
dev,397,Ses05M_impro05_F012,Ses05F,2,dev
dev,398,Ses05M_impro05_F013,Ses05F,2,dev
dev,399,Ses05M_impro05_F014,Ses05F,2,dev
dev,400,Ses05M_impro05_F015,Ses05F,2,dev
dev,401,Ses05M_impro05_F016,Ses05F,2,dev
dev,402,Ses05M_impro05_F017,Ses05F,2,dev
dev,403,Ses05M_impro05_F018,Ses05F,2,dev
dev,404,Ses05M_impro05_F019,Ses05F,2,dev
dev,405,Ses05M_impro05_F020,Ses05F,2,dev
dev,406,Ses05M_impro05_F021,Ses05F,2,dev
dev,407,Ses05M_impro06_F002,Ses05F,3,dev
dev,408,Ses05M_impro06_F003,Ses05F,3,dev
dev,409,Ses05M_impro06_F004,Ses05F,3,dev
dev,410,Ses05M_impro06_F005,Ses05F,3,dev
dev,411,Ses05M_impro06_F006,Ses05F,3,dev
dev,412,Ses05M_impro06_F007,Ses05F,3,dev
dev,413,Ses05M_impro06_F008,Ses05F,3,dev
dev,414,Ses05M_impro06_F009,Ses05F,3,dev
dev,415,Ses05M_impro06_F010,Ses05F,3,dev
dev,416,Ses05M_impro07_F000,Ses05F,1,dev
dev,417,Ses05M_impro07_F001,Ses05F,1,dev
dev,418,Ses05M_impro07_F003,Ses05F,1,dev
dev,419,Ses05M_impro07_F004,Ses05F,1,dev
dev,420,Ses05M_impro07_F005,Ses05F,1,dev
dev,421,Ses05M_impro07_F007,Ses05F,1,dev
dev,422,Ses05M_impro07_F008,Ses05F,1,dev
dev,423,Ses05M_impro07_F009,Ses05F,1,dev
dev,424,Ses05M_impro07_F010,Ses05F,2,dev
dev,425,Ses05M_impro07_F011,Ses05F,1,dev
dev,426,Ses05M_impro07_F012,Ses05F,1,dev
dev,427,Ses05M_impro07_F013,Ses05F,1,dev
dev,428,Ses05M_impro07_F015,Ses05F,1,dev
dev,429,Ses05M_impro07_F016,Ses05F,2,dev
dev,430,Ses05M_impro07_F017,Ses05F,2,dev
dev,431,Ses05M_impro07_F018,Ses05F,2,dev
dev,432,Ses05M_impro07_F019,Ses05F,2,dev
dev,433,Ses05M_impro07_F020,Ses05F,2,dev
dev,434,Ses05M_impro07_F021,Ses05F,1,dev
dev,435,Ses05M_impro07_F022,Ses05F,1,dev
dev,436,Ses05M_impro07_F023,Ses05F,1,dev
dev,437,Ses05M_impro07_F024,Ses05F,2,dev
dev,438,Ses05M_impro07_F025,Ses05F,2,dev
dev,439,Ses05M_impro07_F026,Ses05F,2,dev
dev,440,Ses05M_impro07_F027,Ses05F,2,dev
dev,441,Ses05M_impro07_F028,Ses05F,2,dev
dev,442,Ses05M_impro07_F029,Ses05F,2,dev
dev,443,Ses05M_impro07_F030,Ses05F,2,dev
dev,444,Ses05M_impro07_F031,Ses05F,1,dev
dev,445,Ses05M_impro07_F032,Ses05F,2,dev
dev,446,Ses05M_impro07_F033,Ses05F,2,dev
dev,447,Ses05M_impro07_F035,Ses05F,1,dev
dev,448,Ses05M_impro07_F036,Ses05F,1,dev
dev,449,Ses05M_impro07_F037,Ses05F,1,dev
dev,450,Ses05M_impro07_F038,Ses05F,2,dev
dev,451,Ses05M_impro07_F039,Ses05F,1,dev
dev,452,Ses05M_impro07_F040,Ses05F,2,dev
dev,453,Ses05M_impro07_F041,Ses05F,1,dev
dev,454,Ses05M_impro07_F042,Ses05F,1,dev
dev,455,Ses05M_impro07_F044,Ses05F,1,dev
dev,456,Ses05M_impro07_F045,Ses05F,1,dev
dev,457,Ses05M_impro08_F005,Ses05F,2,dev
dev,458,Ses05M_impro08_F006,Ses05F,2,dev
dev,459,Ses05M_impro08_F007,Ses05F,2,dev
dev,460,Ses05M_impro08_F008,Ses05F,2,dev
dev,461,Ses05M_impro08_F009,Ses05F,2,dev
dev,462,Ses05M_impro08_F011,Ses05F,2,dev
dev,463,Ses05M_impro08_F012,Ses05F,2,dev
dev,464,Ses05M_impro08_F013,Ses05F,2,dev
dev,465,Ses05M_impro08_F014,Ses05F,2,dev
dev,466,Ses05M_impro08_F015,Ses05F,2,dev
dev,467,Ses05M_impro08_F016,Ses05F,2,dev
dev,468,Ses05M_impro08_F017,Ses05F,2,dev
dev,469,Ses05M_impro08_F018,Ses05F,2,dev
dev,470,Ses05M_impro08_F019,Ses05F,2,dev
dev,471,Ses05M_impro08_F022,Ses05F,1,dev
dev,472,Ses05M_impro08_F025,Ses05F,1,dev
dev,473,Ses05M_impro08_F026,Ses05F,1,dev
dev,474,Ses05M_impro08_F027,Ses05F,1,dev
dev,475,Ses05M_impro08_F028,Ses05F,1,dev
dev,476,Ses05M_script01_1_F000,Ses05F,3,dev
dev,477,Ses05M_script01_1_F001,Ses05F,3,dev
dev,478,Ses05M_script01_1_F004,Ses05F,3,dev
dev,479,Ses05M_script01_1_F005,Ses05F,3,dev
dev,480,Ses05M_script01_1_F014,Ses05F,0,dev
dev,481,Ses05M_script01_1_F018,Ses05F,0,dev
dev,482,Ses05M_script01_1_F021,Ses05F,0,dev
dev,483,Ses05M_script01_1_F022,Ses05F,0,dev
dev,484,Ses05M_script01_1_F023,Ses05F,2,dev
dev,485,Ses05M_script01_1_F024,Ses05F,2,dev
dev,486,Ses05M_script01_1_F025,Ses05F,2,dev
dev,487,Ses05M_script01_1_F026,Ses05F,2,dev
dev,488,Ses05M_script01_1_F032,Ses05F,0,dev
dev,489,Ses05M_script01_1_F035,Ses05F,0,dev
dev,490,Ses05M_script01_1_F036,Ses05F,0,dev
dev,491,Ses05M_script01_1b_F000,Ses05F,3,dev
dev,492,Ses05M_script01_1b_F022,Ses05F,2,dev
dev,493,Ses05M_script01_1b_F023,Ses05F,2,dev
dev,494,Ses05M_script01_1b_F024,Ses05F,2,dev
dev,495,Ses05M_script01_1b_F026,Ses05F,2,dev
dev,496,Ses05M_script01_1b_F028,Ses05F,3,dev
dev,497,Ses05M_script01_1b_F031,Ses05F,0,dev
dev,498,Ses05M_script01_1b_F033,Ses05F,0,dev
dev,499,Ses05M_script01_1b_F034,Ses05F,0,dev
dev,500,Ses05M_script01_2_F002,Ses05F,2,dev
dev,501,Ses05M_script01_2_F004,Ses05F,2,dev
dev,502,Ses05M_script01_2_F005,Ses05F,0,dev
dev,503,Ses05M_script01_2_F015,Ses05F,0,dev
dev,504,Ses05M_script01_2_F017,Ses05F,0,dev
dev,505,Ses05M_script01_3_F000,Ses05F,2,dev
dev,506,Ses05M_script01_3_F001,Ses05F,1,dev
dev,507,Ses05M_script01_3_F003,Ses05F,2,dev
dev,508,Ses05M_script01_3_F006,Ses05F,2,dev
dev,509,Ses05M_script01_3_F007,Ses05F,2,dev
dev,510,Ses05M_script01_3_F009,Ses05F,1,dev
dev,511,Ses05M_script01_3_F010,Ses05F,3,dev
dev,512,Ses05M_script01_3_F012,Ses05F,1,dev
dev,513,Ses05M_script01_3_F013,Ses05F,1,dev
dev,514,Ses05M_script01_3_F015,Ses05F,1,dev
dev,515,Ses05M_script01_3_F016,Ses05F,3,dev
dev,516,Ses05M_script01_3_F019,Ses05F,3,dev
dev,517,Ses05M_script01_3_F020,Ses05F,3,dev
dev,518,Ses05M_script01_3_F021,Ses05F,3,dev
dev,519,Ses05M_script01_3_F022,Ses05F,2,dev
dev,520,Ses05M_script01_3_F023,Ses05F,3,dev
dev,521,Ses05M_script01_3_F024,Ses05F,3,dev
dev,522,Ses05M_script01_3_F025,Ses05F,3,dev
dev,523,Ses05M_script01_3_F027,Ses05F,1,dev
dev,524,Ses05M_script02_1_F000,Ses05F,3,dev
dev,525,Ses05M_script02_1_F001,Ses05F,2,dev
dev,526,Ses05M_script02_1_F016,Ses05F,3,dev
dev,527,Ses05M_script02_2_F000,Ses05F,2,dev
dev,528,Ses05M_script02_2_F001,Ses05F,2,dev
dev,529,Ses05M_script02_2_F005,Ses05F,0,dev
dev,530,Ses05M_script02_2_F009,Ses05F,0,dev
dev,531,Ses05M_script02_2_F010,Ses05F,0,dev
dev,532,Ses05M_script02_2_F012,Ses05F,3,dev
dev,533,Ses05M_script02_2_F013,Ses05F,3,dev
dev,534,Ses05M_script02_2_F014,Ses05F,3,dev
dev,535,Ses05M_script02_2_F015,Ses05F,3,dev
dev,536,Ses05M_script02_2_F016,Ses05F,3,dev
dev,537,Ses05M_script02_2_F017,Ses05F,3,dev
dev,538,Ses05M_script02_2_F018,Ses05F,3,dev
dev,539,Ses05M_script02_2_F019,Ses05F,3,dev
dev,540,Ses05M_script02_2_F022,Ses05F,3,dev
dev,541,Ses05M_script02_2_F023,Ses05F,3,dev
dev,542,Ses05M_script02_2_F026,Ses05F,3,dev
dev,543,Ses05M_script02_2_F027,Ses05F,3,dev
dev,544,Ses05M_script02_2_F028,Ses05F,3,dev
dev,545,Ses05M_script02_2_F029,Ses05F,3,dev
dev,546,Ses05M_script02_2_F030,Ses05F,3,dev
